person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28,65275,RENT,6.0,PERSONAL,B,8347,10.94,1,0.34,Y,3
23,51994,MORTGAGE,2.0,MEDICAL,D,4829,17.34,1,0.11,Y,4
21,28527,RENT,13.0,VENTURE,B,7696,15.85,1,0.28,N,2
27,15195,MORTGAGE,3.0,VENTURE,B,9281,12.1,1,0.13,Y,2
25,46672,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10289,18.14,1,0.22,N,5
27,40169,RENT,4.0,HOMEIMPROVEMENT,B,11153,17.11,1,0.08,Y,10
24,20289,MORTGAGE,19.0,MEDICAL,D,2160,13.31,1,0.3,N,6
29,10492,RENT,3.0,PERSONAL,A,13934,10.81,1,0.07,Y,2
23,44151,OWN,13.0,PERSONAL,F,2871,22.49,1,0.13,N,3
22,19782,RENT,4.0,PERSONAL,A,3706,16.39,1,0.22,N,3
23,5527,RENT,2.0,EDUCATION,A,14940,11.83,1,0.36,N,4
23,15837,MORTGAGE,5.0,DEBTCONSOLIDATION,C,11104,13.77,1,0.07,Y,5
23,10235,OTHER,2.0,DEBTCONSOLIDATION,F,22708,8.46,1,0.34,N,4
24,34597,RENT,0.0,HOMEIMPROVEMENT,D,11161,11.77,1,0.12,N,13
20,4000,RENT,1.0,EDUCATION,A,8970,15.4,1,0.3,Y,3
34,26435,RENT,5.0,DEBTCONSOLIDATION,F,24340,13.42,1,0.16,Y,8
30,16585,RENT,2.0,HOMEIMPROVEMENT,B,3814,10.1,1,0.1,N,3
22,30516,RENT,3.0,MEDICAL,D,12935,11.56,1,0.33,Y,6
23,18687,OWN,2.0,DEBTCONSOLIDATION,D,22303,14.65,1,0.49,N,5
21,38734,OTHER,5.0,HOMEIMPROVEMENT,C,3951,12.84,1,0.15,Y,4
26,17293,OTHER,2.0,EDUCATION,D,10555,18.23,1,0.29,Y,2
21,69642,MORTGAGE,1.0,DEBTCONSOLIDATION,C,10033,12.58,1,0.07,N,2
24,20693,RENT,2.0,MEDICAL,D,12150,12.64,1,0.23,Y,4
25,37676,RENT,5.0,EDUCATION,E,9031,14.99,1,0.01,Y,6
25,6601,RENT,2.0,PERSONAL,B,10739,10.92,1,0.3,Y,3
52,4087,OWN,12.0,MEDICAL,E,3958,11.23,1,0.27,N,3
27,34994,RENT,5.0,VENTURE,B,14169,11.59,1,0.31,N,4
27,32884,RENT,5.0,HOMEIMPROVEMENT,C,11006,20.87,1,0.23,N,3
21,59957,MORTGAGE,9.0,MEDICAL,E,25241,18.28,1,0.24,Y,3
25,46676,RENT,3.0,DEBTCONSOLIDATION,D,2493,15.44,1,0.35,N,4
23,4000,MORTGAGE,10.0,VENTURE,B,1163,12.76,1,0.18,N,2
23,22248,RENT,2.0,EDUCATION,C,11719,16.69,1,0.14,N,2
30,25487,MORTGAGE,14.0,HOMEIMPROVEMENT,C,12681,21.99,1,0.04,N,3
23,47210,RENT,3.0,EDUCATION,A,5300,12.61,1,0.39,Y,4
28,20435,RENT,19.0,DEBTCONSOLIDATION,E,4411,13.2,1,0.29,N,3
34,9911,OTHER,2.0,MEDICAL,D,3258,14.21,1,0.25,N,9
24,18894,RENT,2.0,PERSONAL,C,18302,16.36,1,0.03,N,6
27,20247,MORTGAGE,2.0,MEDICAL,E,13745,15.38,1,0.37,N,2
22,34313,OTHER,8.0,VENTURE,D,3866,12.47,1,0.32,Y,23
36,11193,MORTGAGE,5.0,VENTURE,C,14666,9.28,1,0.03,N,4
26,61232,MORTGAGE,0.0,HOMEIMPROVEMENT,E,23163,21.69,1,0.24,N,8
34,89203,MORTGAGE,2.0,VENTURE,B,11613,10.4,1,0.18,N,8
24,4000,OWN,3.0,MEDICAL,A,13596,11.56,1,0.18,Y,6
27,21369,RENT,3.0,MEDICAL,B,13412,18.45,1,0.56,N,10
23,33770,MORTGAGE,4.0,MEDICAL,E,3421,13.88,1,0.39,N,6
27,24367,MORTGAGE,2.0,VENTURE,C,22916,9.68,1,0.16,N,2
27,57173,RENT,5.0,PERSONAL,C,12714,15.34,1,0.21,Y,2
50,35971,RENT,0.0,HOMEIMPROVEMENT,C,14900,6.79,1,0.16,N,4
40,20665,MORTGAGE,2.0,EDUCATION,D,3959,12.14,1,0.16,Y,4
22,4000,RENT,5.0,EDUCATION,B,8815,17.36,1,0.09,N,4
22,34957,OWN,8.0,DEBTCONSOLIDATION,E,3592,9.84,1,0.11,Y,9
23,29912,RENT,2.0,VENTURE,A,3455,12.18,1,0.38,N,7
27,114557,RENT,2.0,HOMEIMPROVEMENT,C,35000,12.6,1,0.37,Y,5
23,17233,RENT,3.0,EDUCATION,A,5002,12.14,1,0.11,Y,14
25,89162,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10119,5.42,1,0.37,N,9
26,39288,RENT,2.0,MEDICAL,D,6946,15.93,1,0.49,N,3
23,6367,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8822,19.04,1,0.08,N,4
21,45836,MORTGAGE,2.0,EDUCATION,B,10715,13.29,1,0.26,Y,4
28,42192,RENT,5.0,VENTURE,D,2795,16.52,1,0.26,N,3
21,47989,MORTGAGE,5.0,EDUCATION,D,9208,10.96,1,0.13,N,5
25,4000,RENT,2.0,MEDICAL,B,900,13.1,1,0.23,Y,5
24,80998,RENT,4.0,MEDICAL,B,4595,18.23,1,0.24,N,6
37,18794,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3128,14.0,1,0.11,N,2
54,92548,MORTGAGE,3.0,EDUCATION,E,20846,16.4,1,0.37,N,4
30,38032,RENT,2.0,PERSONAL,A,5533,13.64,1,0.25,Y,5
25,16963,RENT,0.0,PERSONAL,B,5409,15.21,1,0.33,N,4
21,26136,RENT,3.0,VENTURE,B,7681,12.0,1,0.16,N,10
22,7026,MORTGAGE,2.0,EDUCATION,C,10375,19.37,1,0.15,Y,6
20,10962,OWN,5.0,DEBTCONSOLIDATION,D,10212,15.44,1,0.16,N,10
33,17889,RENT,13.0,PERSONAL,C,2283,15.88,1,0.45,Y,5
46,16502,RENT,6.0,MEDICAL,C,10310,8.11,1,0.16,N,10
23,28799,RENT,2.0,PERSONAL,B,6201,13.84,1,0.31,Y,3
26,9436,RENT,6.0,MEDICAL,D,4280,16.07,1,0.14,N,2
25,62632,RENT,0.0,MEDICAL,D,2609,10.87,1,0.21,Y,3
25,41471,OWN,10.0,DEBTCONSOLIDATION,C,8082,18.25,1,0.12,N,2
60,4000,RENT,3.0,VENTURE,B,3731,9.82,1,0.16,Y,4
40,31582,MORTGAGE,0.0,VENTURE,B,22907,11.31,1,0.04,Y,4
22,4760,MORTGAGE,1.0,DEBTCONSOLIDATION,B,900,15.88,1,0.28,N,9
21,23871,RENT,2.0,VENTURE,F,17938,9.17,1,0.12,N,4
57,14135,MORTGAGE,4.0,MEDICAL,A,10934,15.95,1,0.24,N,3
33,44946,MORTGAGE,2.0,MEDICAL,D,27925,12.4,1,0.05,Y,9
45,10688,MORTGAGE,17.0,EDUCATION,A,5356,18.92,1,0.4,N,3
27,4000,MORTGAGE,4.0,MEDICAL,E,19580,16.74,1,0.3,Y,3
28,4000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,4683,9.89,1,0.35,N,4
23,4000,MORTGAGE,2.0,PERSONAL,C,900,9.0,1,0.14,N,6
29,18209,RENT,0.0,DEBTCONSOLIDATION,D,5075,10.88,1,0.13,N,3
31,4000,RENT,5.0,HOMEIMPROVEMENT,C,905,16.4,1,0.32,Y,5
27,54367,RENT,2.0,MEDICAL,D,10506,13.38,1,0.34,N,6
24,4000,RENT,18.0,HOMEIMPROVEMENT,B,10673,13.43,1,0.3,Y,4
20,74539,OWN,2.0,VENTURE,F,10072,15.98,1,0.44,N,3
31,54780,RENT,8.0,MEDICAL,C,18893,11.2,1,0.47,Y,4
25,13765,RENT,1.0,PERSONAL,C,22120,13.12,1,0.09,N,11
22,27849,MORTGAGE,4.0,MEDICAL,E,18950,16.74,1,0.28,N,4
25,20499,OWN,4.0,HOMEIMPROVEMENT,B,5881,12.16,1,0.24,N,3
26,43005,MORTGAGE,0.0,HOMEIMPROVEMENT,D,8934,13.18,1,0.13,Y,4
20,37808,RENT,0.0,VENTURE,B,14795,13.94,1,0.24,N,6
30,23943,RENT,3.0,EDUCATION,D,7723,17.71,1,0.19,N,2
29,41228,RENT,2.0,MEDICAL,B,5448,14.7,1,0.16,Y,7
28,35092,RENT,2.0,HOMEIMPROVEMENT,D,906,18.7,1,0.34,N,3
28,4000,RENT,8.0,PERSONAL,D,5782,14.62,1,0.17,N,3
45,12117,RENT,1.0,EDUCATION,C,6798,19.53,1,0.08,N,9
22,36378,RENT,2.0,MEDICAL,F,7461,14.39,1,0.17,Y,14
21,40958,RENT,2.0,VENTURE,B,10171,12.81,1,0.42,Y,4
20,30958,RENT,4.0,PERSONAL,D,9426,10.84,1,0.13,N,4
24,52748,OTHER,0.0,HOMEIMPROVEMENT,D,10988,9.38,1,0.14,Y,5
23,9535,RENT,1.0,VENTURE,E,10282,11.8,1,0.04,N,9
27,109089,RENT,5.0,VENTURE,B,2580,7.72,1,0.1,N,4
31,21097,RENT,7.0,HOMEIMPROVEMENT,D,10675,14.33,1,0.01,N,8
35,22382,RENT,5.0,DEBTCONSOLIDATION,E,6074,9.5,1,0.19,Y,10
24,16472,RENT,0.0,MEDICAL,E,1355,12.56,1,0.01,N,4
32,25283,OTHER,2.0,HOMEIMPROVEMENT,E,7520,14.07,1,0.12,N,5
23,43130,RENT,2.0,MEDICAL,C,13148,11.38,1,0.22,N,3
36,133224,RENT,3.0,MEDICAL,D,8927,9.2,1,0.12,Y,3
22,16256,RENT,1.0,DEBTCONSOLIDATION,E,1126,16.22,1,0.34,Y,7
34,41309,MORTGAGE,21.0,PERSONAL,B,2029,8.55,1,0.12,N,10
22,8085,RENT,2.0,EDUCATION,B,6945,12.22,1,0.19,N,13
27,14363,RENT,4.0,MEDICAL,D,6671,14.99,1,0.03,N,3
33,13709,RENT,8.0,EDUCATION,E,14118,17.65,1,0.37,N,2
31,4000,RENT,2.0,MEDICAL,C,11437,19.61,1,0.21,N,10
46,20659,MORTGAGE,2.0,EDUCATION,A,3681,17.48,1,0.1,N,2
31,5034,MORTGAGE,9.0,PERSONAL,D,10992,14.58,1,0.27,N,10
24,11175,RENT,0.0,PERSONAL,D,2418,18.84,1,0.42,Y,4
66,6960,MORTGAGE,2.0,HOMEIMPROVEMENT,D,10294,13.39,1,0.21,N,19
32,75040,RENT,6.0,VENTURE,A,5800,12.4,1,0.21,N,4
22,4000,RENT,7.0,VENTURE,C,15574,15.32,1,0.18,N,5
21,120103,RENT,3.0,EDUCATION,D,4009,18.22,1,0.32,Y,3
22,32632,OWN,2.0,PERSONAL,C,4076,15.74,1,0.03,N,2
29,20641,MORTGAGE,6.0,MEDICAL,B,9679,17.35,1,0.22,N,2
28,24716,RENT,2.0,MEDICAL,B,15656,19.25,1,0.17,Y,2
25,39720,RENT,2.0,EDUCATION,C,15633,18.33,1,0.23,N,5
21,47348,MORTGAGE,2.0,DEBTCONSOLIDATION,A,22452,14.14,1,0.23,N,8
25,16708,OWN,2.0,PERSONAL,C,13334,18.69,1,0.33,N,3
32,48791,RENT,0.0,MEDICAL,D,6141,11.58,1,0.01,N,8
25,5033,RENT,8.0,MEDICAL,F,10260,16.47,1,0.18,N,2
27,38544,RENT,4.0,PERSONAL,B,12708,14.55,1,0.31,Y,3
20,13712,RENT,9.0,HOMEIMPROVEMENT,B,900,13.09,1,0.3,N,2
50,16504,RENT,8.0,DEBTCONSOLIDATION,C,15682,12.27,1,0.23,N,3
27,4000,RENT,4.0,VENTURE,B,8831,14.91,1,0.36,N,4
24,14490,MORTGAGE,8.0,MEDICAL,D,14798,15.77,1,0.26,N,2
21,4000,RENT,4.0,VENTURE,A,6681,15.42,1,0.34,N,4
36,48386,RENT,3.0,VENTURE,A,9781,11.47,1,0.16,N,5
35,8516,RENT,2.0,MEDICAL,D,21115,23.05,1,0.39,Y,7
25,58203,RENT,19.0,DEBTCONSOLIDATION,B,2382,11.33,1,0.44,Y,7
34,12209,RENT,5.0,DEBTCONSOLIDATION,D,12076,5.42,1,0.38,N,3
24,14273,RENT,0.0,EDUCATION,B,11109,8.6,1,0.29,Y,5
24,58905,RENT,15.0,MEDICAL,B,4484,19.73,1,0.34,N,2
26,5739,RENT,3.0,PERSONAL,A,12032,7.01,1,0.32,N,3
22,13176,OWN,5.0,DEBTCONSOLIDATION,E,16006,18.27,1,0.25,Y,3
41,52265,RENT,4.0,VENTURE,D,10942,17.04,1,0.06,Y,4
47,20898,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4122,13.87,1,0.13,Y,3
24,4261,RENT,5.0,PERSONAL,C,15919,11.29,1,0.34,N,3
67,18867,MORTGAGE,8.0,EDUCATION,C,2688,12.95,1,0.07,N,6
23,65060,OTHER,4.0,MEDICAL,D,2665,15.81,1,0.03,Y,3
27,16306,RENT,5.0,HOMEIMPROVEMENT,B,4423,15.85,1,0.17,N,2
27,58908,RENT,12.0,MEDICAL,B,11013,14.62,1,0.24,N,3
32,20741,RENT,5.0,MEDICAL,D,18156,17.87,1,0.23,N,4
30,36868,RENT,2.0,MEDICAL,C,19029,10.32,1,0.38,Y,9
25,76952,RENT,2.0,VENTURE,D,13389,20.71,1,0.32,Y,4
44,15783,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14126,16.01,1,0.18,N,4
34,36020,OTHER,2.0,DEBTCONSOLIDATION,D,5397,9.51,1,0.21,N,3
70,31541,RENT,5.0,MEDICAL,A,8956,14.95,1,0.02,N,18
25,32036,RENT,8.0,HOMEIMPROVEMENT,D,6203,13.96,1,0.33,N,2
24,25680,MORTGAGE,0.0,MEDICAL,A,4983,14.97,1,0.14,N,7
23,43878,OWN,4.0,DEBTCONSOLIDATION,E,18401,18.15,1,0.11,Y,8
31,12564,MORTGAGE,10.0,VENTURE,D,18750,12.44,1,0.27,N,5
23,4000,RENT,0.0,EDUCATION,C,6803,7.39,1,0.16,N,3
22,14702,MORTGAGE,10.0,PERSONAL,G,8827,14.73,1,0.56,N,3
24,7168,RENT,5.0,EDUCATION,F,4192,18.12,1,0.19,Y,5
21,71076,MORTGAGE,5.0,DEBTCONSOLIDATION,F,4271,15.67,1,0.16,N,3
32,4000,RENT,2.0,EDUCATION,F,3056,18.74,1,0.01,Y,14
28,4000,RENT,0.0,PERSONAL,B,10954,18.31,1,0.19,Y,3
23,14570,OWN,2.0,VENTURE,D,5767,13.56,1,0.2,Y,4
24,59651,RENT,5.0,HOMEIMPROVEMENT,B,6359,10.14,1,0.32,N,10
29,75381,RENT,9.0,EDUCATION,B,21295,10.43,1,0.22,Y,12
24,50881,RENT,5.0,DEBTCONSOLIDATION,E,14912,10.74,1,0.35,N,9
21,8330,RENT,12.0,EDUCATION,D,5134,15.13,1,0.32,Y,12
23,50696,MORTGAGE,0.0,VENTURE,A,1922,14.18,1,0.21,N,6
22,14691,RENT,1.0,HOMEIMPROVEMENT,C,21640,23.22,1,0.1,N,5
31,37709,MORTGAGE,5.0,PERSONAL,A,13077,17.96,1,0.43,N,3
33,17443,MORTGAGE,1.0,PERSONAL,C,16863,18.09,1,0.28,N,2
22,20347,RENT,2.0,MEDICAL,E,1896,11.05,1,0.35,Y,3
21,64915,RENT,9.0,EDUCATION,D,3371,9.64,1,0.22,Y,4
24,20889,MORTGAGE,5.0,VENTURE,D,22338,15.21,1,0.09,N,3
27,35581,RENT,2.0,MEDICAL,D,18835,14.54,1,0.53,Y,5
27,57330,OWN,6.0,DEBTCONSOLIDATION,B,2816,18.25,1,0.25,N,3
23,8946,RENT,2.0,VENTURE,A,2746,18.53,1,0.03,Y,3
22,20378,RENT,5.0,PERSONAL,E,1928,9.06,1,0.03,Y,4
21,23493,RENT,2.0,MEDICAL,B,13012,12.8,1,0.37,Y,4
24,108474,RENT,4.0,EDUCATION,E,3987,13.71,1,0.35,N,3
28,68589,RENT,4.0,MEDICAL,D,35000,11.4,1,0.1,N,20
23,29210,MORTGAGE,0.0,HOMEIMPROVEMENT,B,13011,11.16,1,0.33,N,3
28,54801,RENT,1.0,EDUCATION,C,14767,11.44,1,0.01,N,2
40,11647,RENT,2.0,PERSONAL,A,2473,10.28,1,0.22,N,11
32,15049,RENT,2.0,DEBTCONSOLIDATION,C,13456,7.8,1,0.53,Y,6
28,24944,OWN,5.0,DEBTCONSOLIDATION,A,4642,10.74,1,0.35,N,5
42,72854,MORTGAGE,5.0,EDUCATION,A,11461,15.84,1,0.06,N,8
24,20827,RENT,2.0,VENTURE,G,3498,15.19,1,0.09,N,3
27,4000,RENT,4.0,MEDICAL,B,4426,14.12,1,0.24,Y,3
24,22358,RENT,8.0,EDUCATION,D,1833,16.54,1,0.09,Y,5
24,50188,RENT,2.0,EDUCATION,B,12216,14.99,1,0.06,Y,3
29,29758,RENT,6.0,VENTURE,A,8456,12.3,1,0.24,N,5
34,4000,RENT,4.0,HOMEIMPROVEMENT,D,1195,7.85,1,0.25,N,4
26,4000,MORTGAGE,5.0,EDUCATION,D,20781,9.92,1,0.34,N,3
42,21970,MORTGAGE,0.0,HOMEIMPROVEMENT,B,14362,14.01,1,0.01,Y,11
22,9175,MORTGAGE,4.0,MEDICAL,A,5887,16.91,1,0.22,Y,3
54,53453,MORTGAGE,9.0,EDUCATION,B,9550,17.56,1,0.07,Y,2
40,24159,MORTGAGE,1.0,EDUCATION,B,9092,15.83,1,0.73,Y,8
22,15433,RENT,6.0,MEDICAL,A,2564,14.61,1,0.47,Y,5
24,13842,RENT,2.0,PERSONAL,A,33049,12.09,1,0.25,N,8
23,42909,RENT,4.0,MEDICAL,E,23402,12.98,1,0.04,Y,9
29,21519,RENT,3.0,MEDICAL,B,2738,18.75,1,0.26,Y,3
21,13869,OWN,5.0,MEDICAL,A,16805,21.74,1,0.2,N,5
39,7980,MORTGAGE,7.0,DEBTCONSOLIDATION,A,18139,14.36,1,0.13,Y,3
23,24692,RENT,19.0,HOMEIMPROVEMENT,A,11571,15.33,1,0.54,N,3
24,4000,OWN,0.0,DEBTCONSOLIDATION,D,4546,9.65,1,0.26,N,6
34,17368,OWN,0.0,MEDICAL,D,25123,16.83,1,0.48,N,2
24,33128,OTHER,5.0,EDUCATION,E,22316,14.66,1,0.21,Y,2
40,15107,RENT,8.0,PERSONAL,C,19646,13.45,1,0.52,N,9
43,38314,MORTGAGE,5.0,MEDICAL,D,13795,15.89,1,0.4,Y,4
52,20457,RENT,5.0,EDUCATION,D,11042,14.29,1,0.27,Y,3
37,26169,OWN,15.0,DEBTCONSOLIDATION,F,7246,17.79,1,0.2,Y,3
37,15890,MORTGAGE,2.0,MEDICAL,C,21696,16.01,1,0.26,N,5
34,67206,RENT,10.0,HOMEIMPROVEMENT,D,22880,14.6,1,0.1,Y,3
25,4000,RENT,5.0,HOMEIMPROVEMENT,D,1302,10.82,1,0.14,N,5
27,4000,RENT,5.0,EDUCATION,D,1387,17.67,1,0.21,N,4
31,51701,RENT,5.0,MEDICAL,D,4219,6.77,1,0.1,N,5
32,38506,RENT,5.0,HOMEIMPROVEMENT,C,11272,11.16,1,0.08,Y,3
38,146252,RENT,12.0,PERSONAL,D,7683,15.76,1,0.31,N,2
30,54061,RENT,0.0,VENTURE,B,2954,16.18,1,0.22,N,5
32,22400,RENT,3.0,VENTURE,B,16000,14.33,1,0.24,Y,2
29,51297,MORTGAGE,2.0,MEDICAL,F,3785,16.81,1,0.36,Y,3
28,6538,MORTGAGE,1.0,DEBTCONSOLIDATION,B,27826,11.24,1,0.04,N,5
22,39186,RENT,5.0,DEBTCONSOLIDATION,D,5812,19.87,1,0.36,Y,3
30,52333,RENT,7.0,VENTURE,D,10284,18.9,1,0.11,N,6
28,4000,RENT,5.0,VENTURE,B,35000,12.01,1,0.42,Y,4
28,18144,MORTGAGE,4.0,EDUCATION,B,9937,13.87,1,0.26,Y,4
26,17427,RENT,2.0,HOMEIMPROVEMENT,B,6478,23.22,1,0.34,N,5
27,55344,MORTGAGE,2.0,MEDICAL,A,4867,11.77,1,0.45,N,3
27,4000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9514,12.68,1,0.31,N,6
41,21253,RENT,0.0,EDUCATION,D,17552,14.3,1,0.53,N,9
24,9945,RENT,1.0,PERSONAL,D,15593,12.56,1,0.5,Y,3
22,63350,RENT,2.0,EDUCATION,G,20966,13.56,1,0.26,N,4
21,27235,RENT,3.0,HOMEIMPROVEMENT,C,9839,10.66,1,0.01,Y,5
24,71751,MORTGAGE,5.0,MEDICAL,B,10973,13.9,1,0.06,N,9
26,14099,RENT,2.0,MEDICAL,C,9528,17.98,1,0.31,N,6
22,26717,OWN,0.0,DEBTCONSOLIDATION,C,13284,12.49,1,0.32,Y,4
70,25313,RENT,6.0,VENTURE,D,13785,14.18,1,0.09,N,5
21,19912,RENT,21.0,MEDICAL,A,21742,10.35,1,0.28,N,12
47,19623,MORTGAGE,18.0,MEDICAL,D,12067,12.64,1,0.26,Y,2
24,61058,RENT,9.0,VENTURE,B,5083,10.26,1,0.34,N,4
22,22475,OTHER,5.0,HOMEIMPROVEMENT,D,9480,18.79,1,0.46,N,3
24,21081,MORTGAGE,4.0,VENTURE,E,10135,14.28,1,0.26,N,8
23,77222,RENT,10.0,MEDICAL,B,13572,10.68,1,0.08,N,3
25,54966,MORTGAGE,3.0,MEDICAL,D,2224,16.13,1,0.26,N,3
24,72954,RENT,0.0,MEDICAL,D,10290,18.28,1,0.2,Y,2
27,32504,MORTGAGE,13.0,PERSONAL,B,5782,10.38,1,0.28,Y,7
31,4000,RENT,0.0,MEDICAL,B,2002,12.44,1,0.11,N,8
43,4518,MORTGAGE,4.0,HOMEIMPROVEMENT,B,16598,12.23,1,0.01,N,12
25,28792,RENT,14.0,PERSONAL,B,12895,14.17,1,0.08,N,4
25,41364,MORTGAGE,2.0,MEDICAL,B,24915,14.39,1,0.35,Y,4
21,21731,OTHER,12.0,MEDICAL,D,30699,10.16,1,0.01,Y,4
21,35603,RENT,2.0,MEDICAL,B,13896,14.6,1,0.33,N,2
24,30767,RENT,2.0,EDUCATION,E,900,5.42,1,0.38,N,2
46,27762,RENT,5.0,MEDICAL,A,11176,13.66,1,0.01,N,3
31,63412,RENT,5.0,EDUCATION,B,11873,5.42,1,0.03,N,11
33,21331,RENT,4.0,MEDICAL,B,3477,15.07,1,0.4,Y,3
26,79799,RENT,2.0,HOMEIMPROVEMENT,B,6357,11.15,1,0.18,N,4
29,12251,MORTGAGE,0.0,EDUCATION,D,8929,6.33,1,0.59,N,3
27,31978,RENT,1.0,MEDICAL,D,20823,9.88,1,0.04,N,5
26,128188,MORTGAGE,5.0,DEBTCONSOLIDATION,E,13054,10.42,1,0.23,Y,3
22,65964,RENT,2.0,MEDICAL,D,3770,18.66,1,0.19,N,3
29,30054,RENT,6.0,HOMEIMPROVEMENT,B,20329,10.6,1,0.3,Y,3
34,17556,RENT,2.0,VENTURE,C,4129,13.06,1,0.18,Y,4
22,48178,RENT,5.0,PERSONAL,B,1995,17.58,1,0.28,Y,6
28,20286,RENT,2.0,EDUCATION,B,24210,11.54,1,0.02,Y,3
24,61907,RENT,4.0,EDUCATION,D,12290,11.27,1,0.29,N,3
41,32458,OTHER,0.0,HOMEIMPROVEMENT,D,2980,17.37,1,0.13,Y,6
24,37372,OTHER,2.0,HOMEIMPROVEMENT,A,2739,8.39,1,0.09,Y,3
35,11296,MORTGAGE,11.0,HOMEIMPROVEMENT,D,3720,15.37,1,0.1,N,3
28,22870,MORTGAGE,7.0,DEBTCONSOLIDATION,E,13188,16.29,1,0.49,N,3
27,28089,RENT,4.0,HOMEIMPROVEMENT,A,3186,16.16,1,0.28,N,9
30,18435,MORTGAGE,0.0,DEBTCONSOLIDATION,G,24058,10.16,1,0.2,N,3
37,24367,RENT,2.0,MEDICAL,A,5270,14.02,1,0.01,N,3
30,19264,RENT,4.0,VENTURE,C,15522,11.77,1,0.21,N,2
24,19063,RENT,0.0,MEDICAL,A,16879,9.64,1,0.06,N,5
20,21722,MORTGAGE,5.0,DEBTCONSOLIDATION,E,2390,6.03,1,0.63,N,6
36,53781,RENT,2.0,EDUCATION,B,24920,19.8,1,0.23,Y,2
30,35822,RENT,2.0,DEBTCONSOLIDATION,C,2697,18.28,1,0.08,Y,17
39,50073,RENT,1.0,EDUCATION,D,10478,7.97,1,0.01,N,9
34,33322,MORTGAGE,0.0,EDUCATION,B,11451,16.51,1,0.13,N,23
24,45198,RENT,19.0,MEDICAL,D,22125,12.85,1,0.25,N,5
33,84565,MORTGAGE,12.0,DEBTCONSOLIDATION,D,5904,8.52,1,0.13,Y,3
28,24783,MORTGAGE,0.0,MEDICAL,B,7000,17.45,1,0.13,Y,3
22,4000,OWN,2.0,DEBTCONSOLIDATION,F,11191,9.03,1,0.24,N,3
29,4000,RENT,14.0,MEDICAL,D,22925,16.15,1,0.27,N,4
21,5493,OTHER,5.0,MEDICAL,C,16461,13.72,1,0.14,N,3
31,13888,MORTGAGE,0.0,MEDICAL,B,6388,13.53,1,0.12,N,4
29,29047,OWN,6.0,MEDICAL,C,12264,16.06,1,0.47,Y,3
27,4000,RENT,2.0,MEDICAL,B,19176,15.41,1,0.54,N,3
24,25189,RENT,9.0,DEBTCONSOLIDATION,F,3285,10.98,1,0.19,Y,9
34,5446,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10532,15.02,1,0.38,N,11
28,28371,RENT,0.0,PERSONAL,B,21394,18.55,1,0.04,N,5
31,23528,RENT,5.0,PERSONAL,E,4457,10.33,1,0.23,N,3
27,49502,RENT,2.0,MEDICAL,A,16356,5.42,1,0.38,N,3
25,38771,RENT,2.0,HOMEIMPROVEMENT,D,2706,8.15,1,0.34,N,4
27,30146,RENT,2.0,PERSONAL,B,12604,6.65,1,0.29,Y,8
34,75005,MORTGAGE,1.0,EDUCATION,D,15220,13.71,1,0.31,N,11
24,13101,RENT,2.0,MEDICAL,B,17196,15.49,1,0.15,Y,4
22,6387,RENT,7.0,MEDICAL,E,6355,17.93,1,0.62,Y,4
21,17370,RENT,2.0,PERSONAL,C,900,11.49,1,0.3,N,12
34,19594,RENT,20.0,MEDICAL,A,11164,8.99,1,0.19,N,4
20,10918,MORTGAGE,5.0,PERSONAL,B,900,12.55,1,0.33,N,3
25,23879,RENT,2.0,PERSONAL,D,25670,17.96,1,0.23,N,3
22,53955,RENT,5.0,HOMEIMPROVEMENT,D,900,17.19,1,0.4,Y,4
24,65206,OWN,4.0,VENTURE,D,7367,13.43,1,0.02,N,3
24,26967,RENT,2.0,MEDICAL,C,8603,10.86,1,0.29,N,4
50,15529,MORTGAGE,4.0,VENTURE,B,9551,22.68,1,0.29,Y,6
28,43026,RENT,1.0,MEDICAL,B,5592,6.54,1,0.5,Y,3
22,4000,MORTGAGE,2.0,EDUCATION,D,11960,9.42,1,0.55,Y,4
70,4000,MORTGAGE,8.0,MEDICAL,B,3941,5.42,1,0.33,N,3
23,62678,RENT,2.0,MEDICAL,D,18756,7.74,1,0.18,N,2
25,17952,RENT,6.0,EDUCATION,C,9368,13.52,1,0.17,N,4
20,4999,RENT,13.0,DEBTCONSOLIDATION,D,19110,11.45,1,0.17,N,4
23,10322,RENT,4.0,MEDICAL,D,14152,16.65,1,0.3,Y,12
23,51633,RENT,5.0,PERSONAL,A,11497,20.63,1,0.06,N,8
28,19970,RENT,5.0,MEDICAL,B,10630,19.99,1,0.21,N,4
50,15753,MORTGAGE,2.0,PERSONAL,C,24473,15.37,1,0.35,N,5
37,11493,MORTGAGE,2.0,EDUCATION,E,18272,12.97,1,0.3,Y,2
